V1	V3	V13	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
ENA	HBWO01002024.1	2210	NA	NA	NA	NA
ENA	HBWO01002024.1	1650	NA	NA	NA	NA
ENA	HBWO01002024.1	1621	NA	NA	NA	NA
ENA	HBWO01002024.1	2967	NA	NA	NA	NA
ENA	HBWO01002025.1	2968	NA	NA	NA	NA
ENA	HBWO01002025.1	2463	NA	NA	NA	NA
ENA	HBWO01002025.1	1927	NA	NA	NA	NA
ENA	HBWO01002025.1	2577	NA	NA	NA	NA
ENA	HBWO01002025.1	2161	NA	NA	NA	NA
ENA	HBWO01002025.1	2403	NA	NA	NA	NA
ENA	HBWO01002025.1	2672	NA	NA	NA	NA
ENA	HBWO01002025.1	1802	NA	NA	NA	NA
ENA	HBWO01002025.1	1652	NA	NA	NA	NA
ENA	HBWO01002025.1	1984	NA	NA	NA	NA
ENA	HBWO01002025.1	1705	NA	NA	NA	NA
ENA	HBWO01002025.1	1651	NA	NA	NA	NA
ENA	HBWO01002025.1	1650	NA	NA	NA	NA
ENA	HBWO01002029.1	1	NA	NA	NA	NA
ENA	HBWO01002036.1	18	NA	NA	NA	NA
ENA	HBWO01002037.1	18	NA	NA	NA	NA
ENA	HBWO01002054.1	1274	NA	NA	NA	NA
ENA	HBWO01002055.1	1274	NA	NA	NA	NA
ENA	HBWO01002056.1	1274	NA	NA	NA	NA
ENA	HBWO01002057.1	1274	NA	NA	NA	NA
ENA	HBWO01002058.1	1274	NA	NA	NA	NA
ENA	HBWO01002059.1	1274	NA	NA	NA	NA
ENA	HBWO01002062.1	54	NA	NA	NA	NA
ENA	HBWO01002069.1	1289	NA	NA	NA	NA
ENA	HBWO01002070.1	971	NA	NA	NA	NA
ENA	HBWO01002083.1	35	NA	NA	NA	NA
ENA	HBWO01002087.1	20	NA	NA	NA	NA
ENA	HBWO01002091.1	20	NA	NA	NA	NA
ENA	HBWO01002095.1	20	NA	NA	NA	NA
ENA	HBWO01002099.1	28	NA	NA	NA	NA
ENA	HBWO01002100.1	28	NA	NA	NA	NA
ENA	HBWO01002102.1	728	NA	NA	NA	NA
ENA	HBWO01002115.1	36	NA	NA	NA	NA
ENA	HBWO01002119.1	37	NA	NA	NA	NA
ENA	HBWO01002120.1	36	NA	NA	NA	NA
ENA	HBWO01002137.1	14	NA	NA	NA	NA
ENA	HBWO01002164.1	1063	NA	NA	NA	NA
ENA	HBWO01002164.1	751	NA	NA	NA	NA
ENA	HBWO01002165.1	2327	NA	NA	NA	NA
ENA	HBWO01002166.1	1063	NA	NA	NA	NA
ENA	HBWO01002166.1	4	NA	NA	NA	NA
ENA	HBWO01002168.1	1	NA	NA	NA	NA
ENA	HBWO01002169.1	1	NA	NA	NA	NA
ENA	HBWO01002186.1	3	NA	NA	NA	NA
ENA	HBWO01002187.1	784	NA	NA	NA	NA
ENA	HBWO01002194.1	1	NA	NA	NA	NA
ENA	HBWO01002205.1	46	NA	NA	NA	NA
ENA	HBWO01002208.1	46	NA	NA	NA	NA
ENA	HBWO01002209.1	46	NA	NA	NA	NA
ENA	HBWO01002211.1	194	NA	NA	NA	NA
ENA	HBWO01002218.1	1	NA	NA	NA	NA
ENA	HBWO01002219.1	1	NA	NA	NA	NA
ENA	HBWO01002220.1	1	NA	NA	NA	NA
ENA	HBWO01002221.1	1	NA	NA	NA	NA
ENA	HBWO01002222.1	1	NA	NA	NA	NA
ENA	HBWO01002223.1	1	NA	NA	NA	NA
ENA	HBWO01002224.1	1	NA	NA	NA	NA
ENA	HBWO01002225.1	1	NA	NA	NA	NA
ENA	HBWO01002226.1	1	NA	NA	NA	NA
ENA	HBWO01002227.1	1	NA	NA	NA	NA
ENA	HBWO01002234.1	89	NA	NA	NA	NA
ENA	HBWO01002235.1	89	NA	NA	NA	NA
ENA	HBWO01002236.1	89	NA	NA	NA	NA
ENA	HBWO01002237.1	12	NA	NA	NA	NA
ENA	HBWO01002238.1	89	NA	NA	NA	NA
ENA	HBWO01002239.1	89	NA	NA	NA	NA
ENA	HBWO01002240.1	89	NA	NA	NA	NA
ENA	HBWO01002242.1	21	NA	NA	NA	NA
ENA	HBWO01002244.1	21	NA	NA	NA	NA
ENA	HBWO01002245.1	21	NA	NA	NA	NA
ENA	HBWO01002249.1	1	NA	NA	NA	NA
ENA	HBWO01002250.1	1	NA	NA	NA	NA
ENA	HBWO01002251.1	1	NA	NA	NA	NA
ENA	HBWO01002252.1	1	NA	NA	NA	NA
ENA	HBWO01002254.1	61	NA	NA	NA	NA
ENA	HBWO01002255.1	1	NA	NA	NA	NA
ENA	HBWO01002277.1	13	NA	NA	NA	NA
ENA	HBWO01002278.1	13	NA	NA	NA	NA
ENA	HBWO01002304.1	42	NA	NA	NA	NA
ENA	HBWO01002305.1	42	NA	NA	NA	NA
ENA	HBWO01002309.1	5	NA	NA	NA	NA
ENA	HBWO01002310.1	5	NA	NA	NA	NA
ENA	HBWO01002311.1	5	NA	NA	NA	NA
ENA	HBWO01002313.1	5	NA	NA	NA	NA
ENA	HBWO01002342.1	500	NA	NA	NA	NA
ENA	HBWO01002343.1	213	NA	NA	NA	NA
ENA	HBWO01002344.1	812	NA	NA	NA	NA
ENA	HBWO01002345.1	213	NA	NA	NA	NA
ENA	HBWO01002346.1	213	NA	NA	NA	NA
ENA	HBWO01002347.1	766	NA	NA	NA	NA
ENA	HBWO01002348.1	213	NA	NA	NA	NA
ENA	HBWO01002355.1	52	NA	NA	NA	NA
ENA	HBWO01002356.1	52	NA	NA	NA	NA
ENA	HBWO01002357.1	52	NA	NA	NA	NA
ENA	HBWO01002358.1	100	NA	NA	NA	NA
ENA	HBWO01002359.1	100	NA	NA	NA	NA
ENA	HBWO01002367.1	54	NA	NA	NA	NA
ENA	HBWO01002381.1	38	NA	NA	NA	NA
ENA	HBWO01002382.1	38	NA	NA	NA	NA
ENA	HBWO01002389.1	115	NA	NA	NA	NA
ENA	HBWO01002390.1	115	NA	NA	NA	NA
ENA	HBWO01002480.1	8	NA	NA	NA	NA
ENA	HBWO01002501.1	4	NA	NA	NA	NA
ENA	HBWO01002503.1	4	NA	NA	NA	NA
ENA	HBWO01002504.1	4	NA	NA	NA	NA
ENA	HBWO01002525.1	1095	NA	NA	NA	NA
ENA	HBWO01002525.1	2025	NA	NA	NA	NA
ENA	HBWO01002526.1	1095	NA	NA	NA	NA
ENA	HBWO01002526.1	2025	NA	NA	NA	NA
ENA	HBWO01002528.1	1095	NA	NA	NA	NA
ENA	HBWO01002529.1	1723	NA	NA	NA	NA
ENA	HBWO01002529.1	1095	NA	NA	NA	NA
ENA	HBWO01002540.1	372	NA	NA	NA	NA
ENA	HBWO01002541.1	369	NA	NA	NA	NA
ENA	HBWO01002542.1	42	NA	NA	NA	NA
ENA	HBWO01002544.1	42	NA	NA	NA	NA
ENA	HBWO01002597.1	1	NA	NA	NA	NA
ENA	HBWO01002607.1	362	NA	NA	NA	NA
ENA	HBWO01002622.1	69	NA	NA	NA	NA
ENA	HBWO01002623.1	69	NA	NA	NA	NA
ENA	HBWO01002624.1	69	NA	NA	NA	NA
ENA	HBWO01002625.1	128	NA	NA	NA	NA
ENA	HBWO01002626.1	69	NA	NA	NA	NA
ENA	HBWO01002627.1	197	NA	NA	NA	NA
ENA	HBWO01002628.1	8	NA	NA	NA	NA
ENA	HBWO01002629.1	8	NA	NA	NA	NA
ENA	HBWO01002636.1	30	NA	NA	NA	NA
ENA	HBWO01002637.1	30	NA	NA	NA	NA
ENA	HBWO01002638.1	30	NA	NA	NA	NA
ENA	HBWO01002639.1	4	NA	NA	NA	NA
ENA	HBWO01002640.1	4	NA	NA	NA	NA
ENA	HBWO01002646.1	17	NA	NA	NA	NA
ENA	HBWO01002647.1	17	NA	NA	NA	NA
ENA	HBWO01002663.1	1	NA	NA	NA	NA
ENA	HBWO01002664.1	106	NA	NA	NA	NA
ENA	HBWO01002665.1	105	NA	NA	NA	NA
ENA	HBWO01002666.1	82	NA	NA	NA	NA
ENA	HBWO01002667.1	1	NA	NA	NA	NA
ENA	HBWO01002668.1	81	NA	NA	NA	NA
ENA	HBWO01002670.1	53	NA	NA	NA	NA
ENA	HBWO01002671.1	13	NA	NA	NA	NA
ENA	HBWO01002679.1	28	NA	NA	NA	NA
ENA	HBWO01002681.1	166	NA	NA	NA	NA
ENA	HBWO01002682.1	28	NA	NA	NA	NA
ENA	HBWO01002683.1	28	NA	NA	NA	NA
ENA	HBWO01002692.1	1	NA	NA	NA	NA
ENA	HBWO01002695.1	1	NA	NA	NA	NA
ENA	HBWO01002697.1	74	NA	NA	NA	NA
ENA	HBWO01002698.1	585	NA	NA	NA	NA
ENA	HBWO01002699.1	23	NA	NA	NA	NA
ENA	HBWO01002702.1	1	NA	NA	NA	NA
ENA	HBWO01002704.1	585	NA	NA	NA	NA
ENA	HBWO01002705.1	4	NA	NA	NA	NA
ENA	HBWO01002707.1	4	NA	NA	NA	NA
ENA	HBWO01002708.1	23	NA	NA	NA	NA
ENA	HBWO01002711.1	410	NA	NA	NA	NA
ENA	HBWO01002714.1	26	NA	NA	NA	NA
ENA	HBWO01002715.1	26	NA	NA	NA	NA
ENA	HBWO01002716.1	26	NA	NA	NA	NA
ENA	HBWO01002717.1	337	NA	NA	NA	NA
ENA	HBWO01002721.1	2083	NA	NA	NA	NA
ENA	HBWO01002722.1	2077	NA	NA	NA	NA
ENA	HBWO01002732.1	403	NA	NA	NA	NA
ENA	HBWO01002732.1	571	NA	NA	NA	NA
ENA	HBWO01002732.1	375	NA	NA	NA	NA
ENA	HBWO01002732.1	515	NA	NA	NA	NA
ENA	HBWO01002732.1	347	NA	NA	NA	NA
ENA	HBWO01002732.1	459	NA	NA	NA	NA
ENA	HBWO01002732.1	543	NA	NA	NA	NA
ENA	HBWO01002732.1	681	NA	NA	NA	NA
ENA	HBWO01002732.1	431	NA	NA	NA	NA
ENA	HBWO01002732.1	599	NA	NA	NA	NA
ENA	HBWO01002732.1	487	NA	NA	NA	NA
ENA	HBWO01002732.1	627	NA	NA	NA	NA
ENA	HBWO01002732.1	599	NA	NA	NA	NA
ENA	HBWO01002732.1	711	NA	NA	NA	NA
ENA	HBWO01002733.1	508	NA	NA	NA	NA
ENA	HBWO01002733.1	403	NA	NA	NA	NA
ENA	HBWO01002733.1	456	NA	NA	NA	NA
ENA	HBWO01002733.1	375	NA	NA	NA	NA
ENA	HBWO01002733.1	564	NA	NA	NA	NA
ENA	HBWO01002733.1	459	NA	NA	NA	NA
ENA	HBWO01002733.1	396	NA	NA	NA	NA
ENA	HBWO01002733.1	322	NA	NA	NA	NA
ENA	HBWO01002733.1	426	NA	NA	NA	NA
ENA	HBWO01002733.1	347	NA	NA	NA	NA
ENA	HBWO01002733.1	648	NA	NA	NA	NA
ENA	HBWO01002733.1	543	NA	NA	NA	NA
ENA	HBWO01002733.1	680	NA	NA	NA	NA
ENA	HBWO01002733.1	599	NA	NA	NA	NA
ENA	HBWO01002733.1	372	NA	NA	NA	NA
ENA	HBWO01002733.1	299	NA	NA	NA	NA
ENA	HBWO01002733.1	704	NA	NA	NA	NA
ENA	HBWO01002733.1	627	NA	NA	NA	NA
ENA	HBWO01002734.1	198	NA	NA	NA	NA
ENA	HBWO01002734.1	170	NA	NA	NA	NA
ENA	HBWO01002734.1	226	NA	NA	NA	NA
ENA	HBWO01002734.1	282	NA	NA	NA	NA
ENA	HBWO01002734.1	142	NA	NA	NA	NA
ENA	HBWO01002734.1	254	NA	NA	NA	NA
ENA	HBWO01002734.1	310	NA	NA	NA	NA
ENA	HBWO01002734.1	338	NA	NA	NA	NA
ENA	HBWO01002734.1	366	NA	NA	NA	NA
ENA	HBWO01002734.1	114	NA	NA	NA	NA
ENA	HBWO01002734.1	113	NA	NA	NA	NA
ENA	HBWO01002735.1	404	NA	NA	NA	NA
ENA	HBWO01002735.1	309	NA	NA	NA	NA
ENA	HBWO01002735.1	481	NA	NA	NA	NA
ENA	HBWO01002735.1	393	NA	NA	NA	NA
ENA	HBWO01002735.1	341	NA	NA	NA	NA
ENA	HBWO01002735.1	281	NA	NA	NA	NA
ENA	HBWO01002735.1	453	NA	NA	NA	NA
ENA	HBWO01002735.1	359	NA	NA	NA	NA
ENA	HBWO01002735.1	425	NA	NA	NA	NA
ENA	HBWO01002735.1	332	NA	NA	NA	NA
ENA	HBWO01002735.1	537	NA	NA	NA	NA
ENA	HBWO01002735.1	449	NA	NA	NA	NA
ENA	HBWO01002735.1	285	NA	NA	NA	NA
ENA	HBWO01002735.1	264	NA	NA	NA	NA
ENA	HBWO01002735.1	243	NA	NA	NA	NA
ENA	HBWO01002736.1	425	NA	NA	NA	NA
ENA	HBWO01002736.1	285	NA	NA	NA	NA
ENA	HBWO01002736.1	369	NA	NA	NA	NA
ENA	HBWO01002736.1	227	NA	NA	NA	NA
ENA	HBWO01002736.1	257	NA	NA	NA	NA
ENA	HBWO01002736.1	481	NA	NA	NA	NA
ENA	HBWO01002736.1	215	NA	NA	NA	NA
ENA	HBWO01002736.1	170	NA	NA	NA	NA
ENA	HBWO01002738.1	341	NA	NA	NA	NA
ENA	HBWO01002738.1	481	NA	NA	NA	NA
ENA	HBWO01002738.1	322	NA	NA	NA	NA
ENA	HBWO01002738.1	454	NA	NA	NA	NA
ENA	HBWO01002738.1	435	NA	NA	NA	NA
ENA	HBWO01002738.1	547	NA	NA	NA	NA
ENA	HBWO01002738.1	272	NA	NA	NA	NA
ENA	HBWO01002738.1	202	NA	NA	NA	NA
ENA	HBWO01002739.1	425	NA	NA	NA	NA
ENA	HBWO01002739.1	561	NA	NA	NA	NA
ENA	HBWO01002739.1	535	NA	NA	NA	NA
ENA	HBWO01002739.1	285	NA	NA	NA	NA
ENA	HBWO01002739.1	425	NA	NA	NA	NA
ENA	HBWO01002739.1	395	NA	NA	NA	NA
ENA	HBWO01002739.1	369	NA	NA	NA	NA
ENA	HBWO01002739.1	505	NA	NA	NA	NA
ENA	HBWO01002739.1	479	NA	NA	NA	NA
ENA	HBWO01002739.1	341	NA	NA	NA	NA
ENA	HBWO01002739.1	478	NA	NA	NA	NA
ENA	HBWO01002739.1	451	NA	NA	NA	NA
ENA	HBWO01002739.1	397	NA	NA	NA	NA
ENA	HBWO01002739.1	533	NA	NA	NA	NA
ENA	HBWO01002739.1	507	NA	NA	NA	NA
ENA	HBWO01002739.1	509	NA	NA	NA	NA
ENA	HBWO01002739.1	481	NA	NA	NA	NA
ENA	HBWO01002739.1	589	NA	NA	NA	NA
ENA	HBWO01002739.1	227	NA	NA	NA	NA
ENA	HBWO01002739.1	337	NA	NA	NA	NA
ENA	HBWO01002739.1	453	NA	NA	NA	NA
ENA	HBWO01002739.1	565	NA	NA	NA	NA
ENA	HBWO01002739.1	257	NA	NA	NA	NA
ENA	HBWO01002739.1	365	NA	NA	NA	NA
ENA	HBWO01002741.1	583	NA	NA	NA	NA
ENA	HBWO01002741.1	639	NA	NA	NA	NA
ENA	HBWO01002741.1	555	NA	NA	NA	NA
ENA	HBWO01002741.1	695	NA	NA	NA	NA
ENA	HBWO01002741.1	611	NA	NA	NA	NA
ENA	HBWO01002741.1	527	NA	NA	NA	NA
ENA	HBWO01002741.1	667	NA	NA	NA	NA
ENA	HBWO01002742.1	231	NA	NA	NA	NA
ENA	HBWO01002742.1	315	NA	NA	NA	NA
ENA	HBWO01002742.1	203	NA	NA	NA	NA
ENA	HBWO01002742.1	342	NA	NA	NA	NA
ENA	HBWO01002742.1	287	NA	NA	NA	NA
ENA	HBWO01002742.1	191	NA	NA	NA	NA
ENA	HBWO01002783.1	1	NA	NA	NA	NA
ENA	HBWO01002784.1	1	NA	NA	NA	NA
ENA	HBWO01002788.1	107	NA	NA	NA	NA
ENA	HBWO01002791.1	1	NA	NA	NA	NA
ENA	HBWO01002802.1	16	NA	NA	NA	NA
ENA	HBWO01002808.1	20	NA	NA	NA	NA
ENA	HBWO01002809.1	22	NA	NA	NA	NA
ENA	HBWO01002810.1	22	NA	NA	NA	NA
ENA	HBWO01002811.1	20	NA	NA	NA	NA
ENA	HBWO01002812.1	22	NA	NA	NA	NA
ENA	HBWO01002813.1	22	NA	NA	NA	NA
ENA	HBWO01002814.1	22	NA	NA	NA	NA
ENA	HBWO01002815.1	22	NA	NA	NA	NA
ENA	HBWO01002834.1	1382	NA	NA	NA	NA
ENA	HBWO01002836.1	1097	NA	NA	NA	NA
ENA	HBWO01002836.1	608	NA	NA	NA	NA
ENA	HBWO01002837.1	608	NA	NA	NA	NA
ENA	HBWO01002838.1	1	NA	NA	NA	NA
ENA	HBWO01002840.1	1	NA	NA	NA	NA
ENA	HBWO01002841.1	1097	NA	NA	NA	NA
ENA	HBWO01002841.1	608	NA	NA	NA	NA
ENA	HBWO01002842.1	1097	NA	NA	NA	NA
ENA	HBWO01002843.1	608	NA	NA	NA	NA
ENA	HBWO01002844.1	206	NA	NA	NA	NA
ENA	HBWO01002844.1	1	NA	NA	NA	NA
ENA	HBWO01002845.1	1	NA	NA	NA	NA
ENA	HBWO01002855.1	53	NA	NA	NA	NA
ENA	HBWO01002899.1	1447	NA	NA	NA	NA
ENA	HBWO01002899.1	1272	NA	NA	NA	NA
ENA	HBWO01002900.1	149	NA	NA	NA	NA
ENA	HBWO01002901.1	101	NA	NA	NA	NA
ENA	HBWO01002902.1	101	NA	NA	NA	NA
ENA	HBWO01002903.1	149	NA	NA	NA	NA
ENA	HBWO01002944.1	3	NA	NA	NA	NA
ENA	HBWO01002945.1	3	NA	NA	NA	NA
ENA	HBWO01002946.1	3	NA	NA	NA	NA
ENA	HBWO01002948.1	3	NA	NA	NA	NA
ENA	HBWO01002949.1	3	NA	NA	NA	NA
ENA	HBWO01002971.1	4	NA	NA	NA	NA
ENA	HBWO01002972.1	520	NA	NA	NA	NA
ENA	HBWO01002985.1	39	NA	NA	NA	NA
ENA	HBWO01002988.1	39	NA	NA	NA	NA
ENA	HBWO01003002.1	1	NA	NA	NA	NA
ENA	HBWO01003003.1	1	NA	NA	NA	NA
ENA	HBWO01003004.1	618	NA	NA	NA	NA
ENA	HBWO01003005.1	1	NA	NA	NA	NA
ENA	HBWO01003006.1	1440	NA	NA	NA	NA
ENA	HBWO01003007.1	1440	NA	NA	NA	NA
ENA	HBWO01003037.1	28	NA	NA	NA	NA
ENA	HBWO01003053.1	212	NA	NA	NA	NA
ENA	HBWO01003054.1	34	NA	NA	NA	NA
ENA	HBWO01003093.1	1	NA	NA	NA	NA
ENA	HBWO01003094.1	1	NA	NA	NA	NA
ENA	HBWO01003095.1	1	NA	NA	NA	NA
ENA	HBWO01003116.1	198	NA	NA	NA	NA
ENA	HBWO01003116.1	598	NA	NA	NA	NA
ENA	HBWO01003118.1	198	NA	NA	NA	NA
ENA	HBWO01003120.1	328	NA	NA	NA	NA
ENA	HBWO01003121.1	60	NA	NA	NA	NA
ENA	HBWO01003122.1	60	NA	NA	NA	NA
ENA	HBWO01003123.1	598	NA	NA	NA	NA
ENA	HBWO01003124.1	60	NA	NA	NA	NA
ENA	HBWO01003124.1	412	NA	NA	NA	NA
ENA	HBWO01003124.1	598	NA	NA	NA	NA
ENA	HBWO01003125.1	60	NA	NA	NA	NA
ENA	HBWO01003126.1	198	NA	NA	NA	NA
ENA	HBWO01003139.1	1	NA	NA	NA	NA
ENA	HBWO01003140.1	1	NA	NA	NA	NA
ENA	HBWO01003142.1	22	NA	NA	NA	NA
ENA	HBWO01003143.1	23	NA	NA	NA	NA
ENA	HBWO01003144.1	23	NA	NA	NA	NA
ENA	HBWO01003145.1	23	NA	NA	NA	NA
ENA	HBWO01003147.1	672	NA	NA	NA	NA
ENA	HBWO01003148.1	23	NA	NA	NA	NA
ENA	HBWO01003169.1	1	NA	NA	NA	NA
ENA	HBWO01003170.1	1	NA	NA	NA	NA
ENA	HBWO01003171.1	22	NA	NA	NA	NA
ENA	HBWO01003172.1	22	NA	NA	NA	NA
ENA	HBWO01003173.1	65	NA	NA	NA	NA
ENA	HBWO01003174.1	65	NA	NA	NA	NA
ENA	HBWO01003191.1	558	NA	NA	NA	NA
ENA	HBWO01003192.1	558	NA	NA	NA	NA
ENA	HBWO01003193.1	365	NA	NA	NA	NA
ENA	HBWO01003195.1	365	NA	NA	NA	NA
ENA	HBWO01003197.1	365	NA	NA	NA	NA
ENA	HBWO01003199.1	365	NA	NA	NA	NA
ENA	HBWO01003208.1	5	NA	NA	NA	NA
ENA	HBWO01003208.1	169	NA	NA	NA	NA
ENA	HBWO01003209.1	5	NA	NA	NA	NA
ENA	HBWO01003211.1	161	NA	NA	NA	NA
ENA	HBWO01003275.1	58	NA	NA	NA	NA
ENA	HBWO01003276.1	542	NA	NA	NA	NA
ENA	HBWO01003277.1	58	NA	NA	NA	NA
ENA	HBWO01003278.1	58	NA	NA	NA	NA
ENA	HBWO01003346.1	641	NA	NA	NA	NA
ENA	HBWO01003347.1	641	NA	NA	NA	NA
ENA	HBWO01003348.1	641	NA	NA	NA	NA
ENA	HBWO01003349.1	641	NA	NA	NA	NA
ENA	HBWO01003366.1	116	NA	NA	NA	NA
ENA	HBWO01003367.1	116	NA	NA	NA	NA
ENA	HBWO01003412.1	80	NA	NA	NA	NA
ENA	HBWO01003413.1	1	NA	NA	NA	NA
ENA	HBWO01003414.1	1	NA	NA	NA	NA
ENA	HBWO01003416.1	1	NA	NA	NA	NA
ENA	HBWO01003417.1	1	NA	NA	NA	NA
ENA	HBWO01003418.1	1	NA	NA	NA	NA
ENA	HBWO01003419.1	1	NA	NA	NA	NA
ENA	HBWO01003420.1	1	NA	NA	NA	NA
ENA	HBWO01003421.1	1	NA	NA	NA	NA
ENA	HBWO01003422.1	1	NA	NA	NA	NA
ENA	HBWO01003423.1	1	NA	NA	NA	NA
ENA	HBWO01003425.1	1	NA	NA	NA	NA
ENA	HBWO01003435.1	54	NA	NA	NA	NA
ENA	HBWO01003442.1	1	NA	NA	NA	NA
ENA	HBWO01003444.1	1	NA	NA	NA	NA
ENA	HBWO01003450.1	519	NA	NA	NA	NA
ENA	HBWO01003467.1	946	NA	NA	NA	NA
ENA	HBWO01003476.1	1643	NA	NA	NA	NA
ENA	HBWO01003477.1	1656	NA	NA	NA	NA
ENA	HBWO01003479.1	1	NA	NA	NA	NA
ENA	HBWO01003481.1	580	NA	NA	NA	NA
ENA	HBWO01003482.1	531	NA	NA	NA	NA
ENA	HBWO01003484.1	1	NA	NA	NA	NA
ENA	HBWO01003485.1	6	NA	NA	NA	NA
ENA	HBWO01003486.1	6	NA	NA	NA	NA
ENA	HBWO01003487.1	6	NA	NA	NA	NA
ENA	HBWO01003488.1	97	NA	NA	NA	NA
ENA	HBWO01003488.1	4	NA	NA	NA	NA
ENA	HBWO01003498.1	222	NA	NA	NA	NA
ENA	HBWO01003499.1	222	NA	NA	NA	NA
ENA	HBWO01003500.1	751	NA	NA	NA	NA
ENA	HBWO01003501.1	245	NA	NA	NA	NA
ENA	HBWO01003502.1	245	NA	NA	NA	NA
ENA	HBWO01003503.1	219	NA	NA	NA	NA
ENA	HBWO01003504.1	219	NA	NA	NA	NA
ENA	HBWO01003505.1	219	NA	NA	NA	NA
ENA	HBWO01003506.1	751	NA	NA	NA	NA
ENA	HBWO01003507.1	219	NA	NA	NA	NA
ENA	HBWO01003508.1	377	NA	NA	NA	NA
ENA	HBWO01003508.1	324	NA	NA	NA	NA
ENA	HBWO01003508.1	433	NA	NA	NA	NA
ENA	HBWO01003508.1	298	NA	NA	NA	NA
ENA	HBWO01003508.1	451	NA	NA	NA	NA
ENA	HBWO01003508.1	262	NA	NA	NA	NA
ENA	HBWO01003509.1	465	NA	NA	NA	NA
ENA	HBWO01003509.1	397	NA	NA	NA	NA
ENA	HBWO01003509.1	621	NA	NA	NA	NA
ENA	HBWO01003509.1	381	NA	NA	NA	NA
ENA	HBWO01003509.1	325	NA	NA	NA	NA
ENA	HBWO01003509.1	509	NA	NA	NA	NA
ENA	HBWO01003509.1	409	NA	NA	NA	NA
ENA	HBWO01003509.1	341	NA	NA	NA	NA
ENA	HBWO01003509.1	565	NA	NA	NA	NA
ENA	HBWO01003509.1	493	NA	NA	NA	NA
ENA	HBWO01003509.1	425	NA	NA	NA	NA
ENA	HBWO01003509.1	649	NA	NA	NA	NA
ENA	HBWO01003509.1	521	NA	NA	NA	NA
ENA	HBWO01003509.1	454	NA	NA	NA	NA
ENA	HBWO01003509.1	676	NA	NA	NA	NA
ENA	HBWO01003509.1	549	NA	NA	NA	NA
ENA	HBWO01003509.1	481	NA	NA	NA	NA
ENA	HBWO01003509.1	705	NA	NA	NA	NA
ENA	HBWO01003509.1	353	NA	NA	NA	NA
ENA	HBWO01003509.1	289	NA	NA	NA	NA
ENA	HBWO01003509.1	481	NA	NA	NA	NA
ENA	HBWO01003509.1	633	NA	NA	NA	NA
ENA	HBWO01003509.1	565	NA	NA	NA	NA
ENA	HBWO01003509.1	577	NA	NA	NA	NA
ENA	HBWO01003509.1	509	NA	NA	NA	NA
ENA	HBWO01003509.1	663	NA	NA	NA	NA
ENA	HBWO01003509.1	593	NA	NA	NA	NA
ENA	HBWO01003509.1	325	NA	NA	NA	NA
ENA	HBWO01003509.1	298	NA	NA	NA	NA
ENA	HBWO01003509.1	425	NA	NA	NA	NA
ENA	HBWO01003509.1	251	NA	NA	NA	NA
ENA	HBWO01003510.1	217	NA	NA	NA	NA
ENA	HBWO01003510.1	129	NA	NA	NA	NA
ENA	HBWO01003510.1	301	NA	NA	NA	NA
ENA	HBWO01003510.1	385	NA	NA	NA	NA
ENA	HBWO01003511.1	512	NA	NA	NA	NA
ENA	HBWO01003511.1	437	NA	NA	NA	NA
ENA	HBWO01003511.1	358	NA	NA	NA	NA
ENA	HBWO01003511.1	592	NA	NA	NA	NA
ENA	HBWO01003511.1	456	NA	NA	NA	NA
ENA	HBWO01003511.1	409	NA	NA	NA	NA
ENA	HBWO01003511.1	330	NA	NA	NA	NA
ENA	HBWO01003511.1	565	NA	NA	NA	NA
ENA	HBWO01003511.1	536	NA	NA	NA	NA
ENA	HBWO01003511.1	465	NA	NA	NA	NA
ENA	HBWO01003511.1	414	NA	NA	NA	NA
ENA	HBWO01003511.1	621	NA	NA	NA	NA
ENA	HBWO01003511.1	568	NA	NA	NA	NA
ENA	HBWO01003511.1	521	NA	NA	NA	NA
ENA	HBWO01003511.1	470	NA	NA	NA	NA
ENA	HBWO01003511.1	676	NA	NA	NA	NA
ENA	HBWO01003511.1	596	NA	NA	NA	NA
ENA	HBWO01003511.1	549	NA	NA	NA	NA
ENA	HBWO01003511.1	498	NA	NA	NA	NA
ENA	HBWO01003511.1	705	NA	NA	NA	NA
ENA	HBWO01003511.1	427	NA	NA	NA	NA
ENA	HBWO01003511.1	353	NA	NA	NA	NA
ENA	HBWO01003511.1	509	NA	NA	NA	NA
ENA	HBWO01003511.1	302	NA	NA	NA	NA
ENA	HBWO01003511.1	676	NA	NA	NA	NA
ENA	HBWO01003511.1	582	NA	NA	NA	NA
ENA	HBWO01003511.1	633	NA	NA	NA	NA
ENA	HBWO01003511.1	400	NA	NA	NA	NA
ENA	HBWO01003511.1	325	NA	NA	NA	NA
ENA	HBWO01003511.1	481	NA	NA	NA	NA
ENA	HBWO01003511.1	251	NA	NA	NA	NA
ENA	HBWO01003511.1	623	NA	NA	NA	NA
ENA	HBWO01003511.1	577	NA	NA	NA	NA
ENA	HBWO01003511.1	371	NA	NA	NA	NA
ENA	HBWO01003511.1	298	NA	NA	NA	NA
ENA	HBWO01003512.1	480	NA	NA	NA	NA
ENA	HBWO01003512.1	571	NA	NA	NA	NA
ENA	HBWO01003513.1	334	NA	NA	NA	NA
ENA	HBWO01003513.1	583	NA	NA	NA	NA
ENA	HBWO01003513.1	242	NA	NA	NA	NA
